,User_id,Registration number,rating
136903,3,5538,0.2
232928,3,9420,3.3000000000000003
100028,3,4047,0.7000000000000001
136928,3,5539,4.4
221853,3,8972,2.1
14303,3,579,2.4000000000000004
147228,3,5957,3.7
147328,3,5961,2.5
136678,3,5529,3.6
110603,3,4473,0.9
221678,3,8965,2.2
99853,3,4040,0.9
233228,3,9432,2.2
147428,3,5965,0.6000000000000001
110653,3,4475,1.3
110678,3,4476,4.3
14053,3,569,4.3
136703,3,5530,4.800000000000001
136778,3,5533,4.4
14153,3,573,3.4000000000000004
25553,3,1031,0.4
136728,3,5531,4.2
14103,3,571,2.5
232428,3,9400,1.6
232553,3,9405,0.5
222103,3,8982,4.800000000000001
137303,3,5554,0.0
109978,3,4448,2.7
232578,3,9406,2.7
147003,3,5948,2.3000000000000003
110003,3,4449,3.7
147053,3,5950,0.9
14653,3,593,1.7000000000000002
137228,3,5551,1.4
14678,3,594,2.1
137403,3,5558,4.7
25103,3,1013,0.3
109878,3,4444,4.1000000000000005
100303,3,4058,1.6
14778,3,598,1.6
232503,3,9403,0.7000000000000001
137353,3,5556,2.0
222128,3,8983,3.8
25153,3,1015,3.6
110053,3,4451,4.6000000000000005
232653,3,9409,4.2
14503,3,587,4.6000000000000005
137078,3,5545,4.2
221953,3,8976,2.6
232803,3,9415,0.0
110203,3,4457,4.800000000000001
25353,3,1023,0.3
232853,3,9417,2.4000000000000004
14403,3,583,4.4
14453,3,585,3.3000000000000003
25303,3,1021,4.800000000000001
100203,3,4054,0.2
14603,3,591,3.6
232678,3,9410,4.5
14578,3,590,0.6000000000000001
137128,3,5547,4.2
100078,3,4049,0.3
217153,3,8780,3.4000000000000004
107853,3,4363,2.9000000000000004
230303,3,9314,2.5
139378,3,5637,1.2000000000000002
145728,3,5897,0.0
145703,3,5896,1.7000000000000002
107903,3,4365,3.9
230353,3,9316,0.5
101528,3,4108,0.9
145753,3,5898,4.4
230178,3,9309,2.7
139503,3,5642,3.1
17078,3,690,3.3000000000000003
230278,3,9313,0.0
139428,3,5639,4.3
101428,3,4104,1.2000000000000002
230528,3,9324,3.8
223353,3,9033,0.5
139178,3,5629,2.1
108103,3,4373,3.2
230603,3,9327,0.3
16778,3,678,0.4
230428,3,9320,0.2
139278,3,5633,0.6000000000000001
23878,3,964,1.2000000000000002
230453,3,9321,2.4000000000000004
139228,3,5631,5.0
17103,3,691,5.0
230153,3,9308,1.8
145453,3,5886,1.5
107453,3,4347,3.0
23503,3,949,1.2000000000000002
145478,3,5887,2.1
223753,3,9049,3.3000000000000003
101778,3,4118,4.7
223728,3,9048,3.7
17353,3,701,0.8
107528,3,4350,4.0
229828,3,9295,2.3000000000000003
145403,3,5884,2.0
139903,3,5658,3.6
107378,3,4344,3.3000000000000003
17503,3,707,3.3000000000000003
223803,3,9051,0.1
145503,3,5888,3.6
139728,3,5651,1.0
230103,3,9306,1.9
145603,3,5892,1.8
107703,3,4357,2.4000000000000004
17153,3,693,0.8
230128,3,9307,2.6
139553,3,5644,2.6
17128,3,692,1.3
145628,3,5893,2.0
230053,3,9304,4.2
229953,3,9300,4.6000000000000005
107578,3,4352,1.5
17278,3,698,4.800000000000001
101728,3,4116,1.2000000000000002
223678,3,9046,3.5
107603,3,4353,1.9
17253,3,697,4.800000000000001
223303,3,9031,1.7000000000000002
146228,3,5917,4.7
16078,3,650,4.6000000000000005
222928,3,9016,1.0
16053,3,649,3.7
108753,3,4399,3.5
101003,3,4086,2.1
16003,3,647,2.0
108778,3,4400,1.3
138528,3,5603,3.8
138578,3,5605,1.0
16203,3,655,1.3
231078,3,9346,1.4
231103,3,9347,2.1
108628,3,4394,3.1
231178,3,9350,1.8
138603,3,5606,2.5
231128,3,9348,3.3000000000000003
231428,3,9360,3.6
222803,3,9010,4.1000000000000005
108928,3,4406,5.0
138328,3,5595,4.3
15803,3,639,1.1
146403,3,5924,3.8
222753,3,9008,3.2
24528,3,990,0.5
231403,3,9359,2.9000000000000004
146353,3,5922,4.4
138428,3,5599,2.7
15928,3,644,4.800000000000001
24428,3,986,4.9
108853,3,4403,3.6
100953,3,4084,1.7000000000000002
146328,3,5921,0.5
15903,3,643,3.6
231378,3,9358,2.6
108878,3,4404,3.3000000000000003
23978,3,968,4.9
24253,3,979,3.2
223228,3,9028,3.5
24053,3,971,4.2
16528,3,668,0.4
145978,3,5907,1.8
138978,3,5621,3.2
108303,3,4381,5.0
230778,3,9334,4.800000000000001
101278,3,4098,2.5
230803,3,9335,4.3
146003,3,5908,4.9
138928,3,5619,2.6
108353,3,4383,3.5
16453,3,665,2.7
24103,3,973,1.2000000000000002
16628,3,672,4.4
230653,3,9329,1.2000000000000002
101353,3,4101,2.4000000000000004
16553,3,669,3.7
145928,3,5905,0.7000000000000001
16603,3,671,0.4
230703,3,9331,0.0
108253,3,4379,1.0
146028,3,5909,2.4000000000000004
138778,3,5613,1.9
16253,3,657,4.3
138703,3,5610,3.8
16228,3,656,3.0
108478,3,4388,2.3000000000000003
16328,3,660,4.0
24128,3,974,4.2
138878,3,5617,5.0
108403,3,4385,0.4
101228,3,4096,0.9
16378,3,662,0.0
230903,3,9339,3.9
24153,3,975,4.0
138828,3,5615,2.9000000000000004
16353,3,661,3.5
230928,3,9340,0.4
101203,3,4095,1.1
146078,3,5911,2.3000000000000003
24178,3,976,2.0
30128,3,1215,1.5
117403,3,4750,1.8
1528,3,61,0.3
152728,3,6179,2.4000000000000004
122203,3,4945,1.7000000000000002
1553,3,62,1.0
119203,3,4824,0.8
242503,3,9807,3.7
94553,3,3825,4.3
31303,3,1263,4.6000000000000005
128103,3,5183,1.6
242478,3,9806,2.8000000000000003
119178,3,4823,2.6
125028,3,5058,0.4
213928,3,8651,2.4000000000000004
92678,3,3750,0.0
122228,3,4946,3.7
128028,3,5180,0.1
31378,3,1266,3.1
92728,3,3752,1.9
245678,3,9935,1.8
152778,3,6181,3.3000000000000003
125128,3,5062,3.1
122128,3,4942,2.5
245703,3,9936,0.5
1578,3,63,0.4
128003,3,5179,2.4000000000000004
94503,3,3823,5.0
33353,3,1345,1.3
128228,3,5188,0.3
31228,3,1260,3.6
245878,3,9943,1.6
4928,3,201,3.3000000000000003
242353,3,9801,3.7
154653,3,6256,2.8000000000000003
128203,3,5187,2.4000000000000004
122353,3,4951,2.7
92603,3,3747,0.1
4953,3,202,2.6
124903,3,5053,3.2
31203,3,1259,2.2
213853,3,8648,0.7000000000000001
128253,3,5189,4.1000000000000005
4653,3,190,0.2
4903,3,200,2.2
31278,3,1262,3.1
33378,3,1346,3.4000000000000004
4853,3,198,2.3000000000000003
122278,3,4948,0.7000000000000001
92653,3,3749,4.7
128128,3,5184,2.1
245803,3,9940,2.2
242453,3,9805,0.3
216003,3,8734,3.2
1453,3,58,0.1
92628,3,3748,4.1000000000000005
245853,3,9942,0.8
128178,3,5186,1.9
124978,3,5056,3.0
245828,3,9941,1.6
214003,3,8654,1.1
125303,3,5069,2.4000000000000004
242853,3,9821,2.4000000000000004
119528,3,4837,4.4
215728,3,8723,2.4000000000000004
31553,3,1273,1.5
154428,3,6247,0.3
121953,3,4935,0.0
121978,3,4936,2.2
33178,3,1338,3.6
4453,3,181,4.4
214103,3,8658,4.1000000000000005
119503,3,4836,3.7
4478,3,182,1.2000000000000002
125328,3,5070,2.1
119603,3,4840,3.7
121903,3,4933,3.6
119553,3,4838,5.0
92853,3,3757,3.9
1828,3,73,3.1
127703,3,5167,2.2
94328,3,3816,1.4
215703,3,8722,0.1
119578,3,4839,2.8000000000000003
125353,3,5071,0.6000000000000001
31428,3,1268,2.3000000000000003
119378,3,4831,1.1
154503,3,6250,4.7
242703,3,9815,1.1
1678,3,67,2.7
31453,3,1269,4.3
1653,3,66,4.3
31403,3,1267,1.6
4628,3,189,2.5
242653,3,9813,2.6
127928,3,5176,1.7000000000000002
1753,3,70,4.2
119403,3,4832,3.6
245553,3,9930,4.800000000000001
1728,3,69,0.5
119453,3,4834,0.5
122028,3,4938,0.0
215778,3,8725,0.9
125203,3,5065,4.800000000000001
33228,3,1340,4.4
1703,3,68,4.6000000000000005
127853,3,5173,2.3000000000000003
125228,3,5066,1.2000000000000002
4528,3,184,3.5
119628,3,4841,4.7
124553,3,5039,0.9
128703,3,5207,1.6
124578,3,5040,3.7
33653,3,1357,3.8
122728,3,4966,1.0
152328,3,6163,0.7000000000000001
241778,3,9778,4.4
128728,3,5208,3.0
241803,3,9779,3.9
213603,3,8638,4.2
246303,3,9960,3.3000000000000003
978,3,39,3.9
154903,3,6266,3.1
30903,3,1247,4.0
30928,3,1248,2.1
118653,3,4800,2.8000000000000003
213653,3,8640,2.0
124628,3,5042,2.5
154853,3,6264,3.7
92428,3,3740,4.800000000000001
5353,3,218,0.8
246203,3,9956,5.0
94878,3,3838,3.2
216303,3,8746,2.0
953,3,38,1.1
33628,3,1356,1.6
92403,3,3739,3.7
241878,3,9782,1.1
118628,3,4799,1.6
122678,3,4964,1.3
94903,3,3839,3.6
5503,3,225,1.9
30803,3,1242,2.6
95028,3,3844,0.7000000000000001
246403,3,9964,0.4
241678,3,9774,4.1000000000000005
154953,3,6268,2.9000000000000004
128828,3,5212,4.7
216478,3,8753,1.8
853,3,34,1.8
30778,3,1241,4.6000000000000005
246453,3,9966,0.2
828,3,33,2.8000000000000003
5653,3,231,3.1
241628,3,9772,2.4000000000000004
33753,3,1361,0.9
152228,3,6159,3.7
30978,3,1250,1.9
128778,3,5210,3.4000000000000004
118503,3,4794,0.0
33703,3,1359,0.8
241753,3,9777,2.4000000000000004
124503,3,5037,1.5
92353,3,3737,2.4000000000000004
216403,3,8750,4.2
154928,3,6267,4.3
128803,3,5211,4.800000000000001
95003,3,3843,5.0
5553,3,227,2.3000000000000003
122628,3,4962,2.8000000000000003
5328,3,217,4.800000000000001
92528,3,3744,1.0
128378,3,5194,2.3000000000000003
216153,3,8740,2.5
246003,3,9948,4.7
1278,3,51,3.0
128353,3,5193,0.9
118853,3,4808,0.3
94753,3,3833,0.6000000000000001
213778,3,8645,3.0
152553,3,6172,1.3
242203,3,9795,0.2
1328,3,53,1.6
31178,3,1258,2.3000000000000003
124878,3,5052,4.1000000000000005
92578,3,3746,4.3
5003,3,204,2.7
245928,3,9945,3.7
154703,3,6258,2.6
33478,3,1350,3.1
92553,3,3745,4.4
128328,3,5192,1.1
245978,3,9947,4.2
1303,3,52,2.2
242228,3,9796,3.7
119003,3,4814,2.5
152428,3,6167,3.9
33578,3,1354,4.0
128528,3,5200,4.7
122578,3,4960,2.6
216253,3,8744,0.3
241953,3,9785,2.5
246178,3,9955,0.5
1103,3,44,3.4000000000000004
122603,3,4961,4.9
94853,3,3837,4.1000000000000005
1153,3,46,2.9000000000000004
242078,3,9790,2.9000000000000004
122528,3,4958,1.3
128453,3,5197,1.0
118828,3,4807,4.6000000000000005
213753,3,8644,2.4000000000000004
128503,3,5199,4.5
118778,3,4805,0.0
122553,3,4959,0.6000000000000001
5228,3,213,0.8
242053,3,9789,2.6
128478,3,5198,4.4
121878,3,4932,4.7
127628,3,5164,1.9
120478,3,4876,0.3
126778,3,5129,3.7
32678,3,1318,4.6000000000000005
2578,3,104,3.4000000000000004
215128,3,8699,3.4000000000000004
243953,3,9865,3.4000000000000004
120578,3,4880,1.5
126728,3,5127,2.4000000000000004
93728,3,3792,0.6000000000000001
2628,3,106,3.2
120503,3,4877,4.800000000000001
120528,3,4878,4.9
121178,3,4904,3.0
126003,3,5097,3.3000000000000003
125928,3,5094,0.2
126953,3,5136,1.5
120328,3,4870,1.6
93228,3,3772,2.7
215203,3,8702,4.7
32078,3,1294,2.3000000000000003
3553,3,143,2.6
121328,3,4910,4.7
2428,3,98,1.5
243653,3,9853,1.7000000000000002
93203,3,3771,2.3000000000000003
244828,3,9901,0.2
93703,3,3791,2.5
120353,3,4871,3.8
126878,3,5133,2.1
3478,3,140,3.9
243803,3,9859,4.2
32703,3,1319,1.5
214578,3,8677,3.3000000000000003
93803,3,3795,0.1
126928,3,5135,0.2
93253,3,3773,1.2000000000000002
2503,3,101,2.1
3528,3,142,4.4
32728,3,1320,2.4000000000000004
153453,3,6208,2.7
153928,3,6227,4.0
153703,3,6218,4.800000000000001
32503,3,1311,0.1
126303,3,5109,0.4
153828,3,6223,2.1
126453,3,5115,3.3000000000000003
2853,3,115,0.0
126528,3,5118,1.0
3078,3,124,0.5
93578,3,3786,1.4
32528,3,1312,0.7000000000000001
214878,3,8689,4.1000000000000005
244303,3,9879,1.8
120903,3,4893,1.2000000000000002
126378,3,5112,4.2
120953,3,4895,0.0
244253,3,9877,0.6000000000000001
153728,3,6219,2.4000000000000004
3003,3,121,0.1
93603,3,3787,3.8
244053,3,9869,4.0
126178,3,5104,0.8
214703,3,8682,1.0
126628,3,5122,4.5
120653,3,4883,2.5
32278,3,1302,0.8
2753,3,111,4.2
121128,3,4902,3.5
3278,3,132,0.4
244003,3,9867,3.3000000000000003
120603,3,4881,0.1
214678,3,8681,4.6000000000000005
126228,3,5106,5.0
244128,3,9872,2.5
244478,3,9887,4.0
121028,3,4898,4.800000000000001
153853,3,6224,3.4000000000000004
126603,3,5121,5.0
93403,3,3779,2.7
3178,3,128,1.8
94278,3,3814,0.1
4078,3,165,5.0
31753,3,1281,1.8
93003,3,3763,4.6000000000000005
2078,3,84,2.4000000000000004
243178,3,9834,3.9
215553,3,8716,0.0
4053,3,164,0.3
125578,3,5080,1.6
243278,3,9838,3.4000000000000004
119928,3,4853,2.1
214328,3,8667,3.7
121653,3,4923,4.6000000000000005
125628,3,5082,4.9
119903,3,4852,3.6
119878,3,4851,3.4000000000000004
245178,3,9915,0.6000000000000001
2103,3,85,3.9
32978,3,1330,0.3
94128,3,3808,2.9000000000000004
214303,3,8666,1.3
153153,3,6196,2.2
93028,3,3764,4.4
94253,3,3813,3.8
1928,3,78,4.4
243028,3,9828,2.3000000000000003
31653,3,1277,0.1
214203,3,8662,0.9
4303,3,175,0.4
154378,3,6245,3.3000000000000003
245378,3,9923,3.0
33103,3,1335,2.8000000000000003
214178,3,8661,4.4
119653,3,4842,1.5
215653,3,8720,4.5
125403,3,5073,1.6
153003,3,6190,1.5
4278,3,174,0.4
243003,3,9827,1.5
127603,3,5163,1.1
92953,3,3761,3.9
243103,3,9831,2.4000000000000004
121778,3,4928,2.5
2003,3,81,1.4
215578,3,8717,3.2
153078,3,6193,4.0
4178,3,170,3.2
94228,3,3812,4.1000000000000005
31678,3,1278,2.6
4203,3,171,2.9000000000000004
245128,3,9913,3.7
2153,3,87,0.4
93153,3,3769,1.8
125803,3,5089,1.6
243553,3,9849,4.9
121453,3,4915,3.1
154128,3,6235,1.9
121478,3,4916,2.0
121503,3,4917,1.4
243503,3,9847,4.3
125778,3,5088,3.2
153353,3,6204,1.4
125853,3,5091,3.4000000000000004
93903,3,3799,0.4
3653,3,148,4.9
121403,3,4913,4.3
154078,3,6233,2.8000000000000003
32028,3,1292,1.3
125828,3,5090,3.8
127078,3,5141,1.3
2378,3,96,1.5
32803,3,1323,0.4
3678,3,149,3.3000000000000003
93128,3,3768,4.5
120003,3,4856,1.2000000000000002
125678,3,5084,0.0
154203,3,6238,4.2
93078,3,3766,0.8
94053,3,3805,0.1
153228,3,6199,2.3000000000000003
3903,3,158,1.3
214353,3,8668,1.7000000000000002
215453,3,8712,0.9
31828,3,1284,1.6
154228,3,6239,0.9
2178,3,88,2.3000000000000003
32928,3,1328,4.5
245053,3,9910,3.0
125728,3,5086,4.5
32878,3,1326,1.8
94003,3,3803,4.7
2278,3,92,4.7
243428,3,9844,2.7
32903,3,1327,1.0
3853,3,156,0.1
2228,3,90,4.1000000000000005
31878,3,1286,3.5
243403,3,9843,3.2
2953,3,119,1.3
117603,3,4758,3.1
213328,3,8627,0.0
241478,3,9766,0.9
95603,3,3867,0.5
241353,3,9761,4.4
155278,3,6281,1.5
30478,3,1229,3.3000000000000003
117703,3,4762,2.0
123478,3,4996,1.3
123553,3,4999,4.0
155203,3,6278,2.0
123728,3,5006,2.2
118228,3,4783,3.3000000000000003
247028,3,9989,2.3000000000000003
6128,3,250,1.0
247178,3,9995,0.3
129028,3,5220,3.5
91953,3,3718,0.6000000000000001
123228,3,4986,2.4000000000000004
129353,3,5234,3.3000000000000003
118278,3,4785,4.4
124328,3,5030,2.1
95528,3,3864,1.0
151928,3,6146,4.4
603,3,24,0.8
117803,3,4766,2.3000000000000003
5778,3,236,2.3000000000000003
117928,3,4771,4.6000000000000005
728,3,29,2.4000000000000004
95128,3,3848,1.1
453,3,18,0.6000000000000001
6303,3,258,4.5
216578,3,8757,2.0
240978,3,9746,3.4000000000000004
129153,3,5225,4.9
213053,3,8616,2.7
33878,3,1366,3.9
240903,3,9743,3.0
240928,3,9744,2.0
151703,3,6137,3.8
240728,3,9736,1.1
123753,3,5007,2.5
217053,3,8776,0.4
216928,3,8771,4.2
155178,3,6277,2.4000000000000004
33853,3,1365,2.3000000000000003
247153,3,9994,0.2
92103,3,3727,2.4000000000000004
152103,3,6154,0.7000000000000001
216753,3,8764,0.4
124253,3,5027,2.0
6528,3,267,2.2
246778,3,9979,2.8000000000000003
241403,3,9763,2.5
95178,3,3850,2.3000000000000003
155378,3,6285,1.8
118178,3,4781,0.3
129103,3,5223,1.5
34103,3,1375,0.4
213178,3,8621,0.3
246578,3,9971,2.3000000000000003
123778,3,5008,4.1000000000000005
246803,3,9980,3.6
123528,3,4998,0.6000000000000001
123153,3,4983,2.7
30253,3,1220,5.0
155403,3,6286,4.1000000000000005
5828,3,238,4.0
628,3,25,3.8
246978,3,9987,3.0
123878,3,5012,1.9
117953,3,4772,0.9
129678,3,5247,4.0
91903,3,3716,2.5
216603,3,8758,0.6000000000000001
30678,3,1237,0.8
30503,3,1230,2.0
92203,3,3731,0.6000000000000001
213303,3,8626,4.2
241178,3,9754,2.6
241428,3,9764,1.8
129303,3,5232,5.0
30628,3,1235,1.1
129528,3,5241,1.6
124228,3,5026,2.0
118203,3,4782,4.800000000000001
129053,3,5221,3.0
30178,3,1217,1.0
217103,3,8778,4.1000000000000005
6203,3,253,2.1
152028,3,6151,4.2
578,3,23,0.3
216528,3,8755,4.2
241303,3,9759,0.6000000000000001
30753,3,1240,0.9
92128,3,3728,4.0
128928,3,5216,2.7
151903,3,6145,0.0
241078,3,9750,4.6000000000000005
95103,3,3847,0.1
151753,3,6139,1.1
247078,3,9991,1.0
216878,3,8769,2.7
241553,3,9769,1.5
118053,3,4776,3.9
228,3,9,3.8
553,3,22,4.0
117878,3,4769,4.1000000000000005
203,3,8,2.5
118078,3,4777,2.5
152203,3,6158,4.800000000000001
30428,3,1227,3.0
216853,3,8768,2.2
216978,3,8773,1.1
213353,3,8628,4.2
129428,3,5237,0.3
92278,3,3734,0.2
123428,3,4994,3.1
33928,3,1368,1.7000000000000002
117853,3,4768,1.2000000000000002
92028,3,3723,1.3
95503,3,3863,3.8
246503,3,9968,1.4
123628,3,5002,0.5
6428,3,263,4.4
95378,3,3858,0.1
246703,3,9976,3.1
33778,3,1362,2.2
91928,3,3717,2.4000000000000004
247053,3,9990,0.5
241028,3,9748,3.2
30578,3,1233,2.1
123653,3,5003,4.4
5953,3,243,0.8
30453,3,1228,2.5
753,3,30,3.1
217003,3,8774,4.5
241528,3,9768,3.6
247228,3,9997,0.5
241003,3,9747,4.2
92053,3,3724,0.9
123078,3,4980,0.5
6278,3,257,3.9
241253,3,9757,0.5
5753,3,235,0.9
92153,3,3729,1.2000000000000002
123678,3,5004,0.3
118303,3,4786,1.0
6178,3,252,1.4
428,3,17,1.1
240803,3,9739,3.7
30728,3,1239,3.6
138554,4,5604,3.9
197254,4,7982,0.9
108704,4,4397,2.3000000000000003
197154,4,7978,1.7000000000000002
170104,4,6878,0.6000000000000001
125729,4,5086,0.1
226679,4,9169,4.4
231079,4,9346,4.2
121479,4,4916,4.5
197379,4,7987,2.6
182979,4,7402,3.1
16054,4,649,3.0
138804,4,5614,3.4000000000000004
2379,4,96,4.6000000000000005
244954,4,9906,2.0
77304,4,3125,3.4000000000000004
77179,4,3120,4.6000000000000005
138779,4,5613,0.4
108604,4,4393,4.3
138654,4,5608,0.5
104454,4,4226,0.4
108729,4,4398,1.2000000000000002
16304,4,659,4.4
170179,4,6881,1.1
2254,4,91,0.8
244929,4,9905,0.1
62104,4,2503,4.2
226604,4,9166,3.5
125754,4,5087,0.8
108654,4,4395,0.4
138729,4,5611,4.2
46154,4,1860,2.2
125804,4,5089,2.9000000000000004
49979,4,2014,2.7
201154,4,8138,4.5
77229,4,3122,2.5
244979,4,9907,1.6
231154,4,9349,2.1
46104,4,1858,4.0
181254,4,7333,3.0
2304,4,93,2.6
170004,4,6874,4.5
125829,4,5090,3.1
62079,4,2502,1.5
108504,4,4389,4.7
63879,4,2576,4.1000000000000005
181329,4,7336,3.9
2354,4,95,0.6000000000000001
170154,4,6880,0.6000000000000001
138679,4,5609,3.8
63904,4,2577,0.7000000000000001
245004,4,9908,4.2
142829,4,5779,0.5
77254,4,3123,4.9
62054,4,2501,2.7
142804,4,5778,4.9
108329,4,4382,4.9
169629,4,6859,0.3
77629,4,3138,4.3
20429,4,825,2.2
125554,4,5079,4.0
16729,4,676,4.7
49554,4,1996,3.7
139154,4,5628,4.7
181504,4,7343,2.0
230504,4,9323,1.5
169604,4,6858,3.5
77654,4,3139,3.0
246929,4,9985,4.3
46329,4,1867,4.800000000000001
63804,4,2573,4.2
169654,4,6860,4.800000000000001
49604,4,1999,0.8
46304,4,1866,0.8
62279,4,2510,0.4
142629,4,5771,3.7
2104,4,85,0.7000000000000001
80629,4,3260,1.6
2079,4,84,4.1000000000000005
121704,4,4925,4.0
49579,4,1998,3.2
169679,4,6861,1.4
108129,4,4374,4.7
230629,4,9328,2.0
245279,4,9919,2.1
230379,4,9317,3.3000000000000003
80579,4,3258,1.1
245304,4,9920,2.8000000000000003
230354,4,9316,0.7000000000000001
46379,4,1869,4.1000000000000005
62379,4,2514,0.8
49429,4,1991,4.4
20404,4,824,4.1000000000000005
183479,4,7422,3.3000000000000003
142579,4,5769,4.3
2029,4,82,2.1
139229,4,5631,1.4
230454,4,9321,2.6
77729,4,3142,4.5
65729,4,2652,4.1000000000000005
197829,4,8005,0.0
139279,4,5633,3.2
62354,4,2513,1.3
125529,4,5078,4.0
226879,4,9177,2.5
121754,4,4927,2.1
245254,4,9918,1.6
46354,4,1868,1.7000000000000002
185079,4,7486,2.5
108379,4,4384,0.5
65879,4,2658,4.9
169879,4,6869,1.6
80704,4,3263,3.1
77429,4,3130,3.1
63854,4,2575,3.3000000000000003
2179,4,88,1.8
197504,4,7992,1.5
138929,4,5619,3.9
108354,4,4383,4.1000000000000005
169854,4,6868,4.3
125704,4,5085,5.0
49854,4,2009,1.5
77329,4,3126,4.2
16354,4,661,0.4
125679,4,5084,0.5
138879,4,5617,3.4000000000000004
49829,4,2008,3.5
230879,4,9338,4.1000000000000005
77354,4,3127,3.6
46204,4,1862,1.7000000000000002
245054,4,9910,4.5
185054,4,7485,2.8000000000000003
197604,4,7996,0.1
142654,4,5772,1.2000000000000002
77504,4,3133,3.8
121654,4,4923,1.6
123929,4,5014,0.1
139079,4,5625,3.5
80654,4,3261,4.4
125604,4,5081,3.0
197629,4,7997,0.1
166529,4,6735,2.1
121629,4,4922,2.4000000000000004
16504,4,667,1.6
245104,4,9912,0.6000000000000001
304,4,12,0.5
230779,4,9334,2.0
169779,4,6865,0.8
49704,4,2003,1.5
230729,4,9332,2.2
46254,4,1864,2.5
142679,4,5773,1.6
197554,4,7994,1.3
201179,4,8139,0.0
62029,4,2500,4.3
15229,4,616,0.7000000000000001
121079,4,4900,1.1
201454,4,8150,3.7
50854,4,2049,1.0
232054,4,9385,4.1000000000000005
170854,4,6908,4.4
166179,4,6721,0.4
76404,4,3088,2.0
126204,4,5105,3.9
185579,4,7507,4.9
244504,4,9888,1.1
226254,4,9152,0.1
232079,4,9386,2.4000000000000004
109454,4,4427,0.5
185554,4,7506,1.2000000000000002
244529,4,9889,2.9000000000000004
66329,4,2676,2.5
50829,4,2048,4.4
232029,4,9384,2.3000000000000003
232129,4,9388,2.0
185604,4,7508,4.4
196354,4,7946,4.4
121029,4,4898,1.5
109529,4,4430,0.8
45804,4,1846,4.4
15179,4,614,3.4000000000000004
232104,4,9387,0.6000000000000001
50904,4,2051,3.9
143179,4,5794,3.7
79,4,3,0.0
15379,4,622,2.0
66279,4,2674,3.6
244579,4,9891,4.2
61754,4,2489,4.3
170754,4,6904,2.4000000000000004
81054,4,3277,1.1
126129,4,5102,1.6
166229,4,6723,1.5
109329,4,4422,2.7
2679,4,108,0.5
50704,4,2043,1.8
20954,4,846,1.8
201404,4,8148,2.8000000000000003
54,4,2,1.3
50754,4,2045,1.7000000000000002
196479,4,7951,2.7
109429,4,4426,5.0
50804,4,2047,0.9
104154,4,4214,1.3
20979,4,847,3.3000000000000003
76479,4,3092,3.7
247179,4,9995,1.0
121104,4,4901,4.7
64029,4,2582,0.3
137854,4,5576,4.800000000000001
231929,4,9380,3.2
66379,4,2678,3.1
66454,4,2681,2.6
109779,4,4440,3.8
123654,4,5003,3.3000000000000003
51129,4,2060,2.6
126329,4,5110,1.0
196129,4,7937,1.8
143254,4,5797,4.800000000000001
45729,4,1843,2.7
180829,4,7316,0.4
232329,4,9396,1.2000000000000002
21129,4,853,2.4000000000000004
14929,4,604,1.3
201554,4,8154,1.3
137454,4,5560,0.6000000000000001
61554,4,2481,1.1
232429,4,9400,0.9
120904,4,4893,0.7000000000000001
103979,4,4207,1.1
45679,4,1841,0.6000000000000001
51204,4,2063,3.1
64104,4,2585,4.6000000000000005
244329,4,9880,4.0
143279,4,5798,3.1
180804,4,7315,1.5
14879,4,602,3.7
244354,4,9881,3.0
226129,4,9147,1.6
123629,4,5002,2.4000000000000004
126354,4,5111,3.4000000000000004
14854,4,601,1.6
66479,4,2682,4.9
51179,4,2062,4.5
126304,4,5109,1.2000000000000002
137529,4,5563,0.1
185629,4,7509,3.9
81129,4,3280,2.0
2829,4,114,3.0
21079,4,851,1.9
109654,4,4435,2.4000000000000004
66404,4,2679,4.7
201504,4,8152,2.2
50979,4,2054,1.6
109604,4,4433,1.7000000000000002
76304,4,3084,0.8
15104,4,611,1.5
61654,4,2485,3.2
126254,4,5107,3.1
247229,4,9997,1.0
183129,4,7408,3.2
123679,4,5004,4.800000000000001
109629,4,4434,2.6
81154,4,3281,3.4000000000000004
143229,4,5796,2.1
2879,4,116,4.6000000000000005
76254,4,3082,4.0
196229,4,7941,0.8
180854,4,7317,4.3
64079,4,2584,4.6000000000000005
120979,4,4896,3.0
50679,4,2042,1.0
108929,4,4406,1.7000000000000002
142929,4,5784,2.0
231429,4,9360,3.7
121329,4,4910,0.5
185329,4,7496,2.9000000000000004
231454,4,9361,4.1000000000000005
181154,4,7329,0.6000000000000001
76904,4,3109,4.7
196979,4,7971,4.3
196954,4,7970,1.7000000000000002
108904,4,4405,2.0
226504,4,9162,0.1
46029,4,1855,0.6000000000000001
76879,4,3108,3.1
201279,4,8143,3.9
104304,4,4220,2.5
109004,4,4409,2.2
181129,4,7328,2.4000000000000004
244754,4,9898,2.9000000000000004
138254,4,5592,5.0
80929,4,3272,2.6
166329,4,6727,0.8
123479,4,4996,1.3
76854,4,3107,2.7
166354,4,6728,0.1
179,4,7,1.1
63954,4,2579,4.800000000000001
50279,4,2026,0.1
66054,4,2665,2.0
20729,4,837,1.4
142879,4,5781,0.4
125879,4,5092,2.0
80854,4,3269,0.8
231279,4,9354,1.3
2404,4,97,3.6
123829,4,5010,0.3
20704,4,836,1.9
80829,4,3268,2.1
170204,4,6882,4.4
77054,4,3115,0.8
231254,4,9353,4.4
138504,4,5602,2.1
244879,4,9903,2.7
16004,4,647,2.0
20754,4,838,2.0
